05/10/2023,14:57:50,34.0,23.0,11.89
05/10/2023,14:57:50,34.0,23.0,11.89
05/10/2023,14:57:51,34.0,23.0,11.89
05/10/2023,14:57:51,34.0,23.0,11.89
05/10/2023,14:57:51,34.0,23.0,11.89
05/10/2023,14:57:52,34.0,23.0,11.89
05/10/2023,14:57:52,34.0,23.0,11.89
05/10/2023,14:57:52,34.0,23.0,11.89
05/10/2023,14:57:53,34.0,23.0,11.89
05/10/2023,14:57:53,34.0,23.0,11.89
05/10/2023,14:57:53,34.0,23.0,11.89
05/10/2023,14:57:54,34.0,23.0,11.89
05/10/2023,14:57:54,34.0,23.0,11.89
05/10/2023,14:57:54,34.0,23.0,11.89
05/10/2023,14:57:55,34.0,23.0,11.89
05/10/2023,14:57:55,34.0,23.0,11.89
05/10/2023,14:57:55,34.0,23.0,11.89
05/10/2023,14:57:56,34.0,23.0,11.89
05/10/2023,14:57:56,34.0,23.0,11.89
05/10/2023,14:57:56,34.0,23.0,11.89
05/10/2023,14:57:57,34.0,23.0,11.89
05/10/2023,14:57:57,34.0,23.0,11.89
05/10/2023,14:57:57,34.0,23.0,11.89
05/10/2023,14:57:58,34.0,23.0,11.89
05/10/2023,14:57:58,34.0,23.0,11.28
05/10/2023,14:57:58,34.0,23.0,11.28
05/10/2023,14:57:59,34.0,23.0,11.89
05/10/2023,14:57:59,34.0,23.0,11.28
05/10/2023,14:57:59,34.0,23.0,11.28
05/10/2023,14:58:00,34.0,23.0,11.28
05/10/2023,14:58:00,34.0,23.0,11.28
05/10/2023,14:58:00,34.0,23.0,11.28
05/10/2023,14:58:01,34.0,23.0,11.28
05/10/2023,14:58:01,34.0,23.0,11.28
05/10/2023,14:58:01,34.0,23.0,11.28
05/10/2023,14:58:02,34.0,23.0,11.28
05/10/2023,14:58:02,34.0,23.0,11.28
05/10/2023,14:58:02,34.0,23.0,11.28
05/10/2023,14:58:03,34.0,23.0,11.28
05/10/2023,14:58:03,34.0,23.0,11.28
05/10/2023,14:58:03,34.0,23.0,11.28
05/10/2023,14:58:04,34.0,23.0,11.28
05/10/2023,14:58:04,34.0,23.0,11.28
05/10/2023,14:58:04,34.0,23.0,11.28
05/10/2023,14:58:05,34.0,23.0,11.28
05/10/2023,14:58:05,34.0,23.0,11.28
05/10/2023,14:58:05,34.0,23.0,11.28
05/10/2023,14:58:06,34.0,23.0,11.28
05/10/2023,14:58:06,34.0,23.0,11.28
05/10/2023,14:58:06,34.0,23.0,11.28
05/10/2023,14:58:07,34.0,23.0,11.28
05/10/2023,14:58:07,34.0,23.0,11.28
05/10/2023,14:58:07,34.0,23.0,10.69
05/10/2023,14:58:08,34.0,23.0,10.69
05/10/2023,14:58:08,34.0,23.0,10.69
05/10/2023,14:58:08,34.0,23.0,10.69
05/10/2023,14:58:09,34.0,23.0,10.69
05/10/2023,14:58:09,34.0,23.0,10.69
05/10/2023,14:58:09,34.0,23.0,10.69
05/10/2023,14:58:10,34.0,23.0,10.69
05/10/2023,14:58:10,34.0,23.0,10.69
05/10/2023,14:58:10,34.0,23.0,10.69
05/10/2023,14:58:11,34.0,23.0,10.69
05/10/2023,14:58:11,34.0,23.0,10.69
05/10/2023,14:58:11,34.0,23.0,10.69
05/10/2023,14:58:12,34.0,23.0,10.69
05/10/2023,14:58:12,34.0,23.0,10.69
05/10/2023,14:58:12,34.0,23.0,10.69
05/10/2023,14:58:13,34.0,23.0,10.69
05/10/2023,14:58:13,34.0,23.0,10.69
05/10/2023,14:58:13,34.0,23.0,10.69
05/10/2023,14:58:14,34.0,23.0,10.69
05/10/2023,14:58:14,34.0,23.0,10.69
05/10/2023,14:58:14,34.0,23.0,10.69
05/10/2023,14:58:15,34.0,23.0,10.69
05/10/2023,14:58:15,34.0,23.0,10.69
05/10/2023,14:58:16,34.0,23.0,10.69
05/10/2023,14:58:16,34.0,23.0,10.69
05/10/2023,14:58:16,34.0,23.0,10.69
05/10/2023,14:58:17,34.0,23.0,10.69
05/10/2023,14:58:17,34.0,23.0,10.69
05/10/2023,14:58:17,34.0,23.0,10.69
05/10/2023,14:58:18,34.0,23.0,10.69
05/10/2023,14:58:18,34.0,23.0,10.69
05/10/2023,14:58:18,34.0,23.0,10.12
05/10/2023,14:58:19,34.0,23.0,10.12
05/10/2023,14:58:19,34.0,23.0,10.12
05/10/2023,14:58:19,34.0,23.0,10.12
05/10/2023,14:58:20,34.0,23.0,10.12
